taxonID,locality,countryCode,occurrenceStatus,threatStatus,source
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Belgium,BE,present,CR,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Switzerland,CH,present,CR,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Czech Republic,CZ,present,CR,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Germany,DE,present,EN,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Denmark,DK,present,EN,Wind & Phil (2004)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Finland,FI,present,LC,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,France,FR,present,EN,UICN France (2012)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,United Kingdom,GB,present,VU,Fox et al. (2011)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Hungary,HU,absent,?,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Ireland,IE,present,VU,Regan et al. (2010)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Lithuania,LT,present,VU,Rašomavičius (2007)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Netherlands,NL,present,CR,Bos et al. (2006)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Poland,PL,present,VU,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Romania,RO,present,EN,Rakosy (2002)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Sweden,SE,present,LC,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Slovenia,SI,present,EN,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Slovakia,SK,present,VU,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:2c1010d68523f157babdc6312c34bc80,Ukraine,UA,present,VU,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Andorra,AD,present,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Albania,AL,present,VU,Anonymous (2013)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Austria,AT,present,NT,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Belgium,BE,present,VU,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Switzerland,CH,present,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Czech Republic,CZ,present,VU,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:e26183b9aac3ecc4d6edb26f6bcb379e,Ukraine,UA,present,DD,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:0e2e745c9aae9b58183697eac139b593,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:0e2e745c9aae9b58183697eac139b593,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:dc2581fc6011b2440ee35a250406da6c,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:dc2581fc6011b2440ee35a250406da6c,Bosnia and Herzegovina,BA,present,VU,Đug (2013)
butterflies-europe-checklist:taxon:dc2581fc6011b2440ee35a250406da6c,Bulgaria,BG,present,VU,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:dc2581fc6011b2440ee35a250406da6c,Greece,GR,present,NT,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:dc2581fc6011b2440ee35a250406da6c,Croatia,HR,present,?,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:dc2581fc6011b2440ee35a250406da6c,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:dc2581fc6011b2440ee35a250406da6c,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:dc2581fc6011b2440ee35a250406da6c,Serbia,RS,present,VU,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0,Austria,AT,present,CR,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0,Czech Republic,CZ,absent,?,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0,Hungary,HU,present,VU,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0,Romania,RO,present,VU,Rakosy (2002)
butterflies-europe-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0,Slovakia,SK,present,CR,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:95c9c07809aec1a2ae6e3c52e8160ce0,Ukraine,UA,present,EN,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Andorra,AD,?,LC,Dantart & Jubany (2012)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Albania,AL,present,?,Anonymous (2013)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Austria,AT,present,NE,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Bosnia and Herzegovina,BA,?,LC,Đug (2013)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Belgium,BE,?,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Switzerland,CH,?,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Cyprus,CY,present,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Czech Republic,CZ,?,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Germany,DE,?,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Denmark,DK,?,?,Wind & Phil (2004)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Spain,ES,present,NE,Verdú & Galante (2009) |  Verdú et al. (2011)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,United Kingdom,GB,?,LC,Fox et al. (2011)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Greece,GR,?,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Hungary,HU,?,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Ireland,IE,?,LC,Regan et al. (2010)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Liechtenstein,LI,?,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Luxembourg,LU,?,LC,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Latvia,LV,?,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Azores,PT,present,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Canary Islands,SP,present,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Madeira,PT,present,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Macedonia,MK,?,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Malta,MT,present,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Netherlands,NL,?,NE,Bos et al. (2006)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Poland,PL,?,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Portugal,PT,present,"",
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Slovakia,SK,?,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:0557f1f5c5bea5f62b851b2ac8297f82,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Greece,GR,present,LC,Pamperis (2009) |  Legakis and Maragou (2009)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Romania,RO,present,NT,Rakosy (2002)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:f94a219f736e9f7c73329cd8a71af872,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:1a48551081bc51d9b5f96f925e249857,Finland,FI,present,VU,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:1a48551081bc51d9b5f96f925e249857,Norway,NO,present,LC,Henriksen & Hilmo (2015)
butterflies-europe-checklist:taxon:1a48551081bc51d9b5f96f925e249857,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:1a48551081bc51d9b5f96f925e249857,Sweden,SE,present,NT,Ahrné et al. (2015)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Austria,AT,present,LC,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Bosnia and Herzegovina,BA,present,LC,Đug (2013)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Belgium,BE,?,LC,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Bulgaria,BG,present,LC,Hristova and Beshkov (2017)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Belarus,BY,present,?,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Switzerland,CH,present,LC,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Czech Republic,CZ,present,NE,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Germany,DE,present,LC,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Denmark,DK,?,LC,Wind & Phil (2004)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Estonia,EE,present,NT,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Finland,FI,?,?,Kaitila et al. (2010)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,France,FR,present,LC,UICN France (2012)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Croatia,HR,present,LC,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Hungary,HU,present,LC,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Italy,IT,present,LC,Bonelli et al. (in press)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Liechtenstein,LI,present,"",
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Lithuania,LT,present,LC,Rašomavičius (2007)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Luxembourg,LU,?,NE,Mestdagh et al. (2018)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Moldova,MD,present,"",
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Montenegro,ME,present,"",
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Macedonia,MK,present,?,Krpač & Darcemont (2011)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Netherlands,NL,?,NE,Bos et al. (2006)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Poland,PL,present,LC,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Romania,RO,present,LC,Rakosy (2002)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Serbia,RS,present,LC,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Slovenia,SI,present,LC,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Slovakia,SK,present,LC,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:a73e1c447edcef1723241e50d4130bd2,Ukraine,UA,present,LC,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Austria,AT,present,CR,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Belarus,BY,present,VU,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Czech Republic,CZ,absent,?,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Germany,DE,absent,?,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Croatia,HR,present,CR,Šašić et al. (2015a)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Hungary,HU,absent,?,Ádám Kőrösi & Ádám Gór (pers. comm.)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Latvia,LV,present,"",
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Poland,PL,present,EN,Glowaciñski (2002) |  Sielezniew (pers. Comm)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Romania,RO,present,EN,Rakosy (2002)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Serbia,RS,present,CR,Jakšić (2003) |  Popović et al. (2017)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Russia,RU,present,"",Iliashenko & Iliashenko (2000) |  Danilov-Danilian (2001)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Slovenia,SI,absent,?,Anonymous (2002) |  Verovnik et al. (2012)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Slovakia,SK,present,CR,Hernik Kalivoda (pers. comm.)
butterflies-europe-checklist:taxon:8574e6781e76572e9d50d6298cd53990,Ukraine,UA,present,CR,Popov & Geryak (pers. comm.)
butterflies-europe-checklist:taxon:451fc375763fb13430ded0838761b9aa,Austria,AT,present,VU,Zulka et al. 2003 |  Höttinger and Pennerstorfer (2005)
butterflies-europe-checklist:taxon:451fc375763fb13430ded0838761b9aa,Belgium,BE,absent,?,Fichefet et al. (2008) |  Maes et al. (2012)
butterflies-europe-checklist:taxon:451fc375763fb13430ded0838761b9aa,Belarus,BY,present,NT,Kulak & Yakovlev (2018)
butterflies-europe-checklist:taxon:451fc375763fb13430ded0838761b9aa,Switzerland,CH,present,NT,Wermeille et al. (2014)
butterflies-europe-checklist:taxon:451fc375763fb13430ded0838761b9aa,Czech Republic,CZ,present,VU,Beneš and Konvička (2017)
butterflies-europe-checklist:taxon:451fc375763fb13430ded0838761b9aa,Germany,DE,present,EN,Reinhardt & Bolz (2011)
butterflies-europe-checklist:taxon:451fc375763fb13430ded0838761b9aa,Estonia,EE,present,LC,Anu Tiitsaar (pers.comm.)
butterflies-europe-checklist:taxon:451fc375763fb13430ded0838761b9aa,Finland,FI,present,LC,Kaitila et al. (2010)
