"raw_speciesname_europe","RLCNum_species","raw_country_code","raw_red_list_category","Country.x","RLCNum","Country.y","EU","Area","Npeople","sqrtArea"
"Polygonia egea",16.7777777777778,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polygonia egea",16.7777777777778,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Polygonia egea",16.7777777777778,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polygonia egea",16.7777777777778,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Polygonia egea",16.7777777777778,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polygonia egea",16.7777777777778,"RO","RE",,,"Romania","EU",238392,19679306,488.254032241414
"Polygonia egea",16.7777777777778,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Polygonia egea",16.7777777777778,"SI","EN","Slovenia",65,"Slovenia","EU",20273,2079976,142.383285535908
"Polyommatus admetus",23.5,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Polyommatus admetus",23.5,"AT","RE","Austria",100,"Austria","EU",83858,8735453,289.58245803225
"Polyommatus admetus",23.5,"BA","VU","Bosnia and Herzegovina",30,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polyommatus admetus",23.5,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Polyommatus admetus",23.5,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polyommatus admetus",23.5,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Polyommatus admetus",23.5,"HU","VU","Hungary",30,"Hungary","EU",93030,9721559,305.008196611173
"Polyommatus admetus",23.5,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Polyommatus admetus",23.5,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polyommatus admetus",23.5,"RO","DD",,,"Romania","EU",238392,19679306,488.254032241414
"Polyommatus admetus",23.5,"RS","NT","Serbia",20,"Serbia",,88361,8790574,297.255782113654
"Polyommatus admetus",23.5,"SK","EN","Slovakia",50,"Slovakia","EU",49036,5447662,221.440736992993
"Polyommatus amandus",8.14814814814815,"AD","NT","Andorra",20,"Andorra",,468,76965,21.6333076527839
"Polyommatus amandus",8.14814814814815,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Polyommatus amandus",8.14814814814815,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Polyommatus amandus",8.14814814814815,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polyommatus amandus",8.14814814814815,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Polyommatus amandus",8.14814814814815,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Polyommatus amandus",8.14814814814815,"CH","VU","Switzerland",30,"Switzerland",,41290,8476005,203.199409447961
"Polyommatus amandus",8.14814814814815,"CZ","NT","Czech Republic",20,"Czech Republic","EU",78866,10618303,280.830909979653
"Polyommatus amandus",8.14814814814815,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Polyommatus amandus",8.14814814814815,"DK","NT","Denmark",20,"Denmark","EU",44493,5733551,210.93363885355
"Polyommatus amandus",8.14814814814815,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Polyommatus amandus",8.14814814814815,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Polyommatus amandus",8.14814814814815,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Polyommatus amandus",8.14814814814815,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Polyommatus amandus",8.14814814814815,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polyommatus amandus",8.14814814814815,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Polyommatus amandus",8.14814814814815,"HU","VU","Hungary",30,"Hungary","EU",93030,9721559,305.008196611173
"Polyommatus amandus",8.14814814814815,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polyommatus amandus",8.14814814814815,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Polyommatus amandus",8.14814814814815,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Polyommatus amandus",8.14814814814815,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Polyommatus amandus",8.14814814814815,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Polyommatus amandus",8.14814814814815,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polyommatus amandus",8.14814814814815,"NO","LC","Norway",1,"Norway",,385178,5305383,620.627102211948
"Polyommatus amandus",8.14814814814815,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Polyommatus amandus",8.14814814814815,"RO","EN",,,"Romania","EU",238392,19679306,488.254032241414
"Polyommatus amandus",8.14814814814815,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Polyommatus amandus",8.14814814814815,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Polyommatus amandus",8.14814814814815,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Polyommatus amandus",8.14814814814815,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Polyommatus amandus",8.14814814814815,"SK","EN","Slovakia",50,"Slovakia","EU",49036,5447662,221.440736992993
"Polyommatus amandus",8.14814814814815,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Polyommatus aroaniensis",8.25,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polyommatus aroaniensis",8.25,"BG","VU","Bulgaria",30,"Bulgaria","EU",110994,7084571,333.15762035409
"Polyommatus aroaniensis",8.25,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polyommatus aroaniensis",8.25,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polyommatus celina",1,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Polyommatus celina",1,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polyommatus celina",1,"MA_CA","No Red List available",,,,,,,
"Polyommatus celina",1,"MT","No Red List available",,,"Malta","EU",316,430835,17.7763888346312
"Polyommatus celina",1,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Polyommatus damocles",30,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Polyommatus damocles",30,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Polyommatus damon",42.4210526315789,"AD","EN","Andorra",50,"Andorra",,468,76965,21.6333076527839
"Polyommatus damon",42.4210526315789,"AL","VU","Albania",30,"Albania",,28748,2930187,169.552351797314
"Polyommatus damon",42.4210526315789,"AT","EN","Austria",50,"Austria","EU",83858,8735453,289.58245803225
"Polyommatus damon",42.4210526315789,"BA","NT","Bosnia and Herzegovina",20,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polyommatus damon",42.4210526315789,"BG","DD","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Polyommatus damon",42.4210526315789,"CH","VU","Switzerland",30,"Switzerland",,41290,8476005,203.199409447961
"Polyommatus damon",42.4210526315789,"CZ","CR","Czech Republic",80,"Czech Republic","EU",78866,10618303,280.830909979653
"Polyommatus damon",42.4210526315789,"DE","CR","Germany",80,"Germany","EU",357168,82114224,597.6353403205
"Polyommatus damon",42.4210526315789,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Polyommatus damon",42.4210526315789,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Polyommatus damon",42.4210526315789,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polyommatus damon",42.4210526315789,"HR","VU","Croatia",30,"Croatia","EU",56594,4189353,237.894934792652
"Polyommatus damon",42.4210526315789,"HU","RE","Hungary",100,"Hungary","EU",93030,9721559,305.008196611173
"Polyommatus damon",42.4210526315789,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polyommatus damon",42.4210526315789,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Polyommatus damon",42.4210526315789,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Polyommatus damon",42.4210526315789,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Polyommatus damon",42.4210526315789,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polyommatus damon",42.4210526315789,"PL","RE","Poland",100,"Poland","EU",312685,38170712,559.182438923112
"Polyommatus damon",42.4210526315789,"RO","CR",,,"Romania","EU",238392,19679306,488.254032241414
"Polyommatus damon",42.4210526315789,"RS","EN","Serbia",50,"Serbia",,88361,8790574,297.255782113654
"Polyommatus damon",42.4210526315789,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Polyommatus damon",42.4210526315789,"SK","RE","Slovakia",100,"Slovakia","EU",49036,5447662,221.440736992993
"Polyommatus damon",42.4210526315789,"UA","CR","Ukraine",80,"Ukraine",,603628,44222947,776.935003716527
"Polyommatus damone",30,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Polyommatus damone",30,"UA","VU","Ukraine",30,"Ukraine",,603628,44222947,776.935003716527
"Polyommatus daphnis",11.0952380952381,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Polyommatus daphnis",11.0952380952381,"AT","VU","Austria",30,"Austria","EU",83858,8735453,289.58245803225
"Polyommatus daphnis",11.0952380952381,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polyommatus daphnis",11.0952380952381,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Polyommatus daphnis",11.0952380952381,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Polyommatus daphnis",11.0952380952381,"CH","VU","Switzerland",30,"Switzerland",,41290,8476005,203.199409447961
"Polyommatus daphnis",11.0952380952381,"CZ","VU","Czech Republic",30,"Czech Republic","EU",78866,10618303,280.830909979653
"Polyommatus daphnis",11.0952380952381,"DE","VU","Germany",30,"Germany","EU",357168,82114224,597.6353403205
"Polyommatus daphnis",11.0952380952381,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Polyommatus daphnis",11.0952380952381,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Polyommatus daphnis",11.0952380952381,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polyommatus daphnis",11.0952380952381,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Polyommatus daphnis",11.0952380952381,"HU","NT","Hungary",20,"Hungary","EU",93030,9721559,305.008196611173
"Polyommatus daphnis",11.0952380952381,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polyommatus daphnis",11.0952380952381,"LT","DD","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Polyommatus daphnis",11.0952380952381,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Polyommatus daphnis",11.0952380952381,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Polyommatus daphnis",11.0952380952381,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polyommatus daphnis",11.0952380952381,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Polyommatus daphnis",11.0952380952381,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Polyommatus daphnis",11.0952380952381,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Polyommatus daphnis",11.0952380952381,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Polyommatus daphnis",11.0952380952381,"SI","VU","Slovenia",30,"Slovenia","EU",20273,2079976,142.383285535908
"Polyommatus daphnis",11.0952380952381,"SK","VU","Slovakia",30,"Slovakia","EU",49036,5447662,221.440736992993
"Polyommatus daphnis",11.0952380952381,"UA","NT","Ukraine",20,"Ukraine",,603628,44222947,776.935003716527
"Polyommatus dolus",7.33333333333333,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Polyommatus dolus",7.33333333333333,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polyommatus dolus",7.33333333333333,"IT","NT","Italy",20,"Italy","EU",301318,59359900,548.924402809713
"Polyommatus dorylas",25,"AD","NT","Andorra",20,"Andorra",,468,76965,21.6333076527839
"Polyommatus dorylas",25,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Polyommatus dorylas",25,"AT","VU","Austria",30,"Austria","EU",83858,8735453,289.58245803225
"Polyommatus dorylas",25,"BA","NT","Bosnia and Herzegovina",20,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polyommatus dorylas",25,"BE","RE","Belgium",100,"Belgium","EU",30528,11429336,174.722637342732
"Polyommatus dorylas",25,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Polyommatus dorylas",25,"BY","CR","Belarus",80,"Belarus",,207600,9468338,455.631429995781
"Polyommatus dorylas",25,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Polyommatus dorylas",25,"CZ","CR","Czech Republic",80,"Czech Republic","EU",78866,10618303,280.830909979653
"Polyommatus dorylas",25,"DE","EN","Germany",50,"Germany","EU",357168,82114224,597.6353403205
"Polyommatus dorylas",25,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Polyommatus dorylas",25,"FR","NT","France",20,"France","EU",551394,64979548,742.559088557941
"Polyommatus dorylas",25,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polyommatus dorylas",25,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Polyommatus dorylas",25,"HU","NT","Hungary",20,"Hungary","EU",93030,9721559,305.008196611173
"Polyommatus dorylas",25,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polyommatus dorylas",25,"LT","EN","Lithuania",50,"Lithuania","EU",65300,2890297,255.538646783613
"Polyommatus dorylas",25,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Polyommatus dorylas",25,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polyommatus dorylas",25,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Polyommatus dorylas",25,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Polyommatus dorylas",25,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Polyommatus dorylas",25,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Polyommatus dorylas",25,"SE","NT","Sweden",20,"Sweden","EU",449964,9910701,670.793559897529
"Polyommatus dorylas",25,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Polyommatus dorylas",25,"SK","VU","Slovakia",30,"Slovakia","EU",49036,5447662,221.440736992993
"Polyommatus dorylas",25,"UA","EN","Ukraine",50,"Ukraine",,603628,44222947,776.935003716527
"Polyommatus eros",28.5,"AD","VU","Andorra",30,"Andorra",,468,76965,21.6333076527839
"Polyommatus eros",28.5,"AL","CR","Albania",80,"Albania",,28748,2930187,169.552351797314
"Polyommatus eros",28.5,"AT","NT","Austria",20,"Austria","EU",83858,8735453,289.58245803225
"Polyommatus eros",28.5,"BA","NT","Bosnia and Herzegovina",20,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polyommatus eros",28.5,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Polyommatus eros",28.5,"BY","CR","Belarus",80,"Belarus",,207600,9468338,455.631429995781
"Polyommatus eros",28.5,"CH","LC","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Polyommatus eros",28.5,"CZ","RE","Czech Republic",100,"Czech Republic","EU",78866,10618303,280.830909979653
"Polyommatus eros",28.5,"DE","R","Germany",20,"Germany","EU",357168,82114224,597.6353403205
"Polyommatus eros",28.5,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Polyommatus eros",28.5,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Polyommatus eros",28.5,"GR","EN","Greece",50,"Greece","EU",131940,11159773,363.235460823967
"Polyommatus eros",28.5,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polyommatus eros",28.5,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Polyommatus eros",28.5,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polyommatus eros",28.5,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Polyommatus eros",28.5,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Polyommatus eros",28.5,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polyommatus eros",28.5,"PL","CR","Poland",80,"Poland","EU",312685,38170712,559.182438923112
"Polyommatus eros",28.5,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Polyommatus eros",28.5,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Polyommatus eros",28.5,"SK","DD","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Polyommatus eros",28.5,"UA","CR","Ukraine",80,"Ukraine",,603628,44222947,776.935003716527
"Polyommatus escheri",5.83333333333333,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Polyommatus escheri",5.83333333333333,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Polyommatus escheri",5.83333333333333,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polyommatus escheri",5.83333333333333,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Polyommatus escheri",5.83333333333333,"CH","VU","Switzerland",30,"Switzerland",,41290,8476005,203.199409447961
"Polyommatus escheri",5.83333333333333,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Polyommatus escheri",5.83333333333333,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Polyommatus escheri",5.83333333333333,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polyommatus escheri",5.83333333333333,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Polyommatus escheri",5.83333333333333,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polyommatus escheri",5.83333333333333,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Polyommatus escheri",5.83333333333333,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polyommatus escheri",5.83333333333333,"SI","VU","Slovenia",30,"Slovenia","EU",20273,2079976,142.383285535908
"Polyommatus fabressei",1,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Polyommatus fulgens",1,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
