raw_speciesname_europe,RLCNum_species,raw_country_code,raw_red_list_category,Country.x,RLCNum,Country.y,EU,Area,Npeople,sqrtArea
Erebia melas,13.125,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Erebia melas,13.125,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Erebia melas,13.125,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Erebia melas,13.125,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Erebia melas,13.125,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Erebia melas,13.125,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Erebia melas,13.125,RS,EN,Serbia,50,Serbia,,88361,8790574,297.25578211365377
Erebia melas,13.125,SI,NT,Slovenia,20,Slovenia,EU,20273,2079976,142.38328553590833
Erebia meolans,9.285714285714286,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Erebia meolans,9.285714285714286,AT,VU,Austria,30,Austria,EU,83858,8735453,289.5824580322503
Erebia meolans,9.285714285714286,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erebia meolans,9.285714285714286,DE,VU,Germany,30,Germany,EU,357168,82114224,597.6353403205002
Erebia meolans,9.285714285714286,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erebia meolans,9.285714285714286,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia meolans,9.285714285714286,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia meolans,9.285714285714286,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erebia mnestra,5.75,AT,NT,Austria,20,Austria,EU,83858,8735453,289.5824580322503
Erebia mnestra,5.75,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erebia mnestra,5.75,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia mnestra,5.75,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia mnestra,5.75,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erebia montana,5.75,AT,NT,Austria,20,Austria,EU,83858,8735453,289.5824580322503
Erebia montana,5.75,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erebia montana,5.75,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia montana,5.75,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia montana,5.75,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erebia neleus,22.166666666666668,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Erebia neleus,22.166666666666668,BA,Unknown,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Erebia neleus,22.166666666666668,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Erebia neleus,22.166666666666668,GR,CR,Greece,80,Greece,EU,131940,11159773,363.23546082396746
Erebia neleus,22.166666666666668,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Erebia neleus,22.166666666666668,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Erebia neleus,22.166666666666668,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Erebia neleus,22.166666666666668,RS,NT,Serbia,20,Serbia,,88361,8790574,297.25578211365377
Erebia neoridas,1,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Erebia neoridas,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erebia neoridas,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia neoridas,1,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia nivalis,13.666666666666666,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia nivalis,13.666666666666666,CH,NT,Switzerland,20,Switzerland,,41290,8476005,203.19940944796076
Erebia nivalis,13.666666666666666,IT,NT,Italy,20,Italy,EU,301318,59359900,548.924402809713
Erebia oeme,5.466666666666667,AD,NT,Andorra,20,Andorra,,468,76965,21.633307652783937
Erebia oeme,5.466666666666667,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Erebia oeme,5.466666666666667,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia oeme,5.466666666666667,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Erebia oeme,5.466666666666667,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Erebia oeme,5.466666666666667,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erebia oeme,5.466666666666667,DE,LC,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Erebia oeme,5.466666666666667,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erebia oeme,5.466666666666667,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia oeme,5.466666666666667,GR,VU,Greece,30,Greece,EU,131940,11159773,363.23546082396746
Erebia oeme,5.466666666666667,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Erebia oeme,5.466666666666667,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia oeme,5.466666666666667,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erebia oeme,5.466666666666667,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Erebia oeme,5.466666666666667,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Erebia oeme,5.466666666666667,RO,VU,,,Romania,EU,238392,19679306,488.2540322414143
Erebia oeme,5.466666666666667,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Erebia oeme,5.466666666666667,SI,NT,Slovenia,20,Slovenia,EU,20273,2079976,142.38328553590833
Erebia orientalis,25.5,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Erebia orientalis,25.5,RS,EN,Serbia,50,Serbia,,88361,8790574,297.25578211365377
Erebia ottomana,3.111111111111111,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Erebia ottomana,3.111111111111111,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Erebia ottomana,3.111111111111111,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Erebia ottomana,3.111111111111111,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia ottomana,3.111111111111111,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Erebia ottomana,3.111111111111111,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Erebia ottomana,3.111111111111111,IT,NT,Italy,20,Italy,EU,301318,59359900,548.924402809713
Erebia ottomana,3.111111111111111,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Erebia ottomana,3.111111111111111,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Erebia ottomana,3.111111111111111,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Erebia palarica,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erebia pandrose,13.38888888888889,AD,NT,Andorra,20,Andorra,,468,76965,21.633307652783937
Erebia pandrose,13.38888888888889,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Erebia pandrose,13.38888888888889,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia pandrose,13.38888888888889,BA,CR,Bosnia and Herzegovina,80,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Erebia pandrose,13.38888888888889,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Erebia pandrose,13.38888888888889,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erebia pandrose,13.38888888888889,DE,R,Germany,20,Germany,EU,357168,82114224,597.6353403205002
Erebia pandrose,13.38888888888889,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erebia pandrose,13.38888888888889,FI,LC,Finland,1,Finland,EU,338145,5523231,581.5023645695691
Erebia pandrose,13.38888888888889,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia pandrose,13.38888888888889,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia pandrose,13.38888888888889,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erebia pandrose,13.38888888888889,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Erebia pandrose,13.38888888888889,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Erebia pandrose,13.38888888888889,NO,LC,Norway,1,Norway,,385178,5305383,620.6271022119482
Erebia pandrose,13.38888888888889,PL,VU,Poland,30,Poland,EU,312685,38170712,559.1824389231122
Erebia pandrose,13.38888888888889,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Erebia pandrose,13.38888888888889,RS,NT,Serbia,20,Serbia,,88361,8790574,297.25578211365377
Erebia pandrose,13.38888888888889,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Erebia pandrose,13.38888888888889,SE,LC,Sweden,1,Sweden,EU,449964,9910701,670.7935598975291
Erebia pandrose,13.38888888888889,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Erebia pandrose,13.38888888888889,SK,VU,Slovakia,30,Slovakia,EU,49036,5447662,221.44073699299324
Erebia pharte,8.25,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia pharte,8.25,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erebia pharte,8.25,DE,LC,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Erebia pharte,8.25,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia pharte,8.25,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia pharte,8.25,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erebia pharte,8.25,PL,VU,Poland,30,Poland,EU,312685,38170712,559.1824389231122
Erebia pharte,8.25,RO,VU,,,Romania,EU,238392,19679306,488.2540322414143
Erebia pharte,8.25,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Erebia pharte,8.25,SK,VU,Slovakia,30,Slovakia,EU,49036,5447662,221.44073699299324
Erebia pluto,7.333333333333333,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia pluto,7.333333333333333,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erebia pluto,7.333333333333333,DE,R,Germany,20,Germany,EU,357168,82114224,597.6353403205002
Erebia pluto,7.333333333333333,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia pluto,7.333333333333333,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia pluto,7.333333333333333,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erebia pluto,7.333333333333333,SI,NT,Slovenia,20,Slovenia,EU,20273,2079976,142.38328553590833
Erebia polaris,20,FI,NT,Finland,20,Finland,EU,338145,5523231,581.5023645695691
Erebia polaris,20,NO,NT,Norway,20,Norway,,385178,5305383,620.6271022119482
Erebia polaris,20,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Erebia pronoe,10.733333333333333,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Erebia pronoe,10.733333333333333,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia pronoe,10.733333333333333,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Erebia pronoe,10.733333333333333,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Erebia pronoe,10.733333333333333,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erebia pronoe,10.733333333333333,DE,NT,Germany,20,Germany,EU,357168,82114224,597.6353403205002
Erebia pronoe,10.733333333333333,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erebia pronoe,10.733333333333333,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia pronoe,10.733333333333333,HR,DD,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Erebia pronoe,10.733333333333333,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia pronoe,10.733333333333333,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erebia pronoe,10.733333333333333,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Erebia pronoe,10.733333333333333,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Erebia pronoe,10.733333333333333,PL,EN,Poland,50,Poland,EU,312685,38170712,559.1824389231122
Erebia pronoe,10.733333333333333,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Erebia pronoe,10.733333333333333,RS,DD,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Erebia pronoe,10.733333333333333,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Erebia pronoe,10.733333333333333,SK,EN,Slovakia,50,Slovakia,EU,49036,5447662,221.44073699299324
Erebia pronoe,10.733333333333333,UA,NE,,,Ukraine,,603628,44222947,776.9350037165271
Erebia rhodopensis,30.2,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Erebia rhodopensis,30.2,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Erebia rhodopensis,30.2,GR,EN,Greece,50,Greece,EU,131940,11159773,363.23546082396746
Erebia rhodopensis,30.2,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Erebia rhodopensis,30.2,MK,NT,Macedonia,20,Macedonia,,25713,2083160,160.3527361787132
Erebia rhodopensis,30.2,RS,EN,Serbia,50,Serbia,,88361,8790574,297.25578211365377
Erebia rondoui,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erebia rondoui,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia scipio,10.5,FR,NT,France,20,France,EU,551394,64979548,742.559088557941
Erebia scipio,10.5,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia sthennyo,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erebia sthennyo,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia stiria,1,AT,DD,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia stiria,1,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Erebia stiria,1,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia stiria,1,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Erebia styx,18.4,AT,DD,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia styx,18.4,CH,EN,Switzerland,50,Switzerland,,41290,8476005,203.19940944796076
Erebia styx,18.4,DE,R,Germany,20,Germany,EU,357168,82114224,597.6353403205002
Erebia styx,18.4,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia styx,18.4,SI,NT,Slovenia,20,Slovenia,EU,20273,2079976,142.38328553590833
Erebia sudetica,40.25,CH,VU,Switzerland,30,Switzerland,,41290,8476005,203.19940944796076
Erebia sudetica,40.25,CZ,VU,Czech Republic,30,Czech Republic,EU,78866,10618303,280.8309099796531
Erebia sudetica,40.25,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia sudetica,40.25,PL,RE,Poland,100,Poland,EU,312685,38170712,559.1824389231122
Erebia sudetica,40.25,RO,EN,,,Romania,EU,238392,19679306,488.2540322414143
Erebia triarius,5.8,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Erebia triarius,5.8,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Erebia triarius,5.8,AT,DD,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia triarius,5.8,BA,NT,Bosnia and Herzegovina,20,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Erebia triarius,5.8,CH,VU,Switzerland,30,Switzerland,,41290,8476005,203.19940944796076
Erebia triarius,5.8,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erebia triarius,5.8,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erebia triarius,5.8,HR,Unknown,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Erebia triarius,5.8,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia triarius,5.8,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Erebia triarius,5.8,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Erebia triarius,5.8,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Erebia tyndarus,4.8,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erebia tyndarus,4.8,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erebia tyndarus,4.8,DE,R,Germany,20,Germany,EU,357168,82114224,597.6353403205002
Erebia tyndarus,4.8,FR,DD,France,1,France,EU,551394,64979548,742.559088557941
Erebia tyndarus,4.8,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erebia tyndarus,4.8,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erebia zapateri,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erynnis marloyi,20.25,AL,VU,Albania,30,Albania,,28748,2930187,169.55235179731363
Erynnis marloyi,20.25,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Erynnis marloyi,20.25,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Erynnis marloyi,20.25,MK,NT,Macedonia,20,Macedonia,,25713,2083160,160.3527361787132
Erynnis tages,12,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Erynnis tages,12,AL,VU,Albania,30,Albania,,28748,2930187,169.55235179731363
Erynnis tages,12,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Erynnis tages,12,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Erynnis tages,12,BE,NT,Belgium,20,Belgium,EU,30528,11429336,174.72263734273244
Erynnis tages,12,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Erynnis tages,12,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Erynnis tages,12,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Erynnis tages,12,CZ,NE,Czech Republic,1,Czech Republic,EU,78866,10618303,280.8309099796531
Erynnis tages,12,DE,LC,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Erynnis tages,12,DK,EN,Denmark,50,Denmark,EU,44493,5733551,210.93363885355035
Erynnis tages,12,EE,NT,Estonia,20,Estonia,EU,45339,1309632,212.9295658193103
Erynnis tages,12,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Erynnis tages,12,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Erynnis tages,12,GB,VU,United Kingdom,30,United Kingdom,EU,244820,66181585,494.79288596340996
Erynnis tages,12,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Erynnis tages,12,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Erynnis tages,12,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Erynnis tages,12,IE,NT,Ireland,20,Ireland,EU,70273,4761657,265.09055056716
Erynnis tages,12,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Erynnis tages,12,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Erynnis tages,12,LT,EN,Lithuania,50,Lithuania,EU,65300,2890297,255.53864678361276
Erynnis tages,12,LU,EN,Luxembourg,50,Luxembourg,EU,2428,583455,49.27473997901968
Erynnis tages,12,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Erynnis tages,12,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Erynnis tages,12,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Erynnis tages,12,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Erynnis tages,12,NL,CR,Netherlands,80,Netherlands,EU,41198,17035938,202.97290459566273
Erynnis tages,12,NO,LC,Norway,1,Norway,,385178,5305383,620.6271022119482
Erynnis tages,12,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Erynnis tages,12,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Erynnis tages,12,RO,LC,,,Romania,EU,238392,19679306,488.2540322414143
Erynnis tages,12,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Erynnis tages,12,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Erynnis tages,12,SE,LC,Sweden,1,Sweden,EU,449964,9910701,670.7935598975291
Erynnis tages,12,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Erynnis tages,12,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Erynnis tages,12,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Euchloe ausonia,9.555555555555555,AL,VU,Albania,30,Albania,,28748,2930187,169.55235179731363
Euchloe ausonia,9.555555555555555,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Euchloe ausonia,9.555555555555555,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Euchloe ausonia,9.555555555555555,CY,No Red List available,,,Cyprus,EU,9251,1179551,96.18211892030659
Euchloe ausonia,9.555555555555555,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
