"scientificName","taxonID","countryCode","establishmentMeans","source"
"Erebia nivalis","red-lists-european-butterflies-checklist:taxon:cea42cf42786996a8ed63b675379705a","IT","Breeding","Bonelli et al. (in press)"
"Erebia neleus","red-lists-european-butterflies-checklist:taxon:cecac462e52b4140b997e1f2e029ce35","ME","Breeding",
"Erebia neleus","red-lists-european-butterflies-checklist:taxon:cecac462e52b4140b997e1f2e029ce35","RO","Breeding","Rakosy (2002)"
"Erebia neleus","red-lists-european-butterflies-checklist:taxon:cecac462e52b4140b997e1f2e029ce35","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Erebia neleus","red-lists-european-butterflies-checklist:taxon:cecac462e52b4140b997e1f2e029ce35","BG","Breeding","Hristova and Beshkov (2017)"
"Erebia neleus","red-lists-european-butterflies-checklist:taxon:cecac462e52b4140b997e1f2e029ce35","MK","Breeding","Krpac & Darcemont (2011)"
"Erebia neleus","red-lists-european-butterflies-checklist:taxon:cecac462e52b4140b997e1f2e029ce35","AL","Breeding","Anonymous (2013)"
"Erebia neleus","red-lists-european-butterflies-checklist:taxon:cecac462e52b4140b997e1f2e029ce35","BA","Breeding","Ðug (2013)"
"Erebia neleus","red-lists-european-butterflies-checklist:taxon:cecac462e52b4140b997e1f2e029ce35","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Leptidea duponcheli","red-lists-european-butterflies-checklist:taxon:cfb3b047eeabcf4f265d4c4161e3cc36","BG","Breeding","Hristova and Beshkov (2017)"
"Leptidea duponcheli","red-lists-european-butterflies-checklist:taxon:cfb3b047eeabcf4f265d4c4161e3cc36","FR","Breeding","UICN France (2012)"
"Leptidea duponcheli","red-lists-european-butterflies-checklist:taxon:cfb3b047eeabcf4f265d4c4161e3cc36","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Leptidea duponcheli","red-lists-european-butterflies-checklist:taxon:cfb3b047eeabcf4f265d4c4161e3cc36","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Leptidea duponcheli","red-lists-european-butterflies-checklist:taxon:cfb3b047eeabcf4f265d4c4161e3cc36","UA","Breeding","Popov & Geryak (pers. comm.)"
"Leptidea duponcheli","red-lists-european-butterflies-checklist:taxon:cfb3b047eeabcf4f265d4c4161e3cc36","MK","Breeding","Krpac & Darcemont (2011)"
"Leptidea duponcheli","red-lists-european-butterflies-checklist:taxon:cfb3b047eeabcf4f265d4c4161e3cc36","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Leptidea duponcheli","red-lists-european-butterflies-checklist:taxon:cfb3b047eeabcf4f265d4c4161e3cc36","ME","NeedsConfirmation",
"Leptidea duponcheli","red-lists-european-butterflies-checklist:taxon:cfb3b047eeabcf4f265d4c4161e3cc36","AL","Breeding","Anonymous (2013)"
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","HR","Breeding","Šašic et al. (2015a)"
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","ME","Breeding",
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","MK","Breeding","Krpac & Darcemont (2011)"
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","AL","Breeding","Anonymous (2013)"
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","IT","Breeding","Bonelli et al. (in press)"
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","PT","Breeding",
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","FR","Breeding","UICN France (2012)"
"Muschampia proto","red-lists-european-butterflies-checklist:taxon:d0058b864ad70002c827980845e0ff19","UA","Breeding","Popov & Geryak (pers. comm.)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","LT","Breeding","Rašomavicius (2007)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","BA","Breeding","Ðug (2013)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","BG","Breeding","Hristova and Beshkov (2017)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","CH","Breeding","Wermeille et al. (2014)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","DE","Breeding","Reinhardt & Bolz (2011)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","FR","Breeding","UICN France (2012)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","GB","Breeding","Fox et al. (2011)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","HR","Breeding","Šašic et al. (2015a)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","IT","Breeding","Bonelli et al. (in press)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","LU","Breeding","Mestdagh et al. (2018)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","RO","Breeding","Rakosy (2002)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","UA","Breeding","Popov & Geryak (pers. comm.)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","CZ","Breeding","Beneš and Konvicka (2017)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","LI","Breeding",
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","LV","Breeding",
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","MD","Breeding",
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","ME","Breeding",
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","BY","Breeding","Kulak & Yakovlev (2018)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","MK","Breeding","Krpac & Darcemont (2011)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","AL","Breeding","Anonymous (2013)"
"Melanargia galathea","red-lists-european-butterflies-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","BA","Breeding","Ðug (2013)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","BG","Breeding","Hristova and Beshkov (2017)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","FR","Breeding","UICN France (2012)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","HR","Breeding","Šašic et al. (2015a)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","IT","Breeding","Bonelli et al. (in press)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","AD","RegularMigrant","Dantart & Jubany (2012)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","CY","Breeding",
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","MA_CA","Breeding",
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","MA_MA","Breeding",
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","PT","Breeding",
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","ME","RegularMigrant",
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","MK","RegularMigrant","Krpac & Darcemont (2011)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","MD","Breeding",
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","RS","RegularMigrant","Jakšic (2003); Popovic et al. (2017)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","AL","Breeding","Anonymous (2013)"
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","MT","Breeding",
"Leptotes pirithous","red-lists-european-butterflies-checklist:taxon:d0b0aff0d86c399edd085bbea0df8c73","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Hipparchia aristaeus","red-lists-european-butterflies-checklist:taxon:d0bfea8c2146fce1c621cc7074f9b65e","FR","Breeding","UICN France (2012)"
"Hipparchia aristaeus","red-lists-european-butterflies-checklist:taxon:d0bfea8c2146fce1c621cc7074f9b65e","IT","Breeding","Bonelli et al. (in press)"
"Coenonympha dorus","red-lists-european-butterflies-checklist:taxon:d0c13860213f0ac32703333a92185b50","FR","Breeding","UICN France (2012)"
"Coenonympha dorus","red-lists-european-butterflies-checklist:taxon:d0c13860213f0ac32703333a92185b50","IT","Breeding","Bonelli et al. (in press)"
"Coenonympha dorus","red-lists-european-butterflies-checklist:taxon:d0c13860213f0ac32703333a92185b50","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Coenonympha dorus","red-lists-european-butterflies-checklist:taxon:d0c13860213f0ac32703333a92185b50","PT","Breeding",
"Coenonympha dorus","red-lists-european-butterflies-checklist:taxon:d0c13860213f0ac32703333a92185b50","AD","Breeding","Dantart & Jubany (2012)"
"Coenonympha dorus","red-lists-european-butterflies-checklist:taxon:d0c13860213f0ac32703333a92185b50","CH","Breeding","Wermeille et al. (2014)"
"Callophrys suaveola","red-lists-european-butterflies-checklist:taxon:d1227569944d35fce3d7593e71c4aa7b","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","BA","Breeding","Ðug (2013)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","RO","Breeding","Rakosy (2002)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","DE","Breeding","Reinhardt & Bolz (2011)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","FR","Breeding","UICN France (2012)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","HR","Breeding","Šašic et al. (2015a)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","IT","Breeding","Bonelli et al. (in press)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","PT","Breeding",
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","AD","Breeding","Dantart & Jubany (2012)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","CH","Breeding","Wermeille et al. (2014)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","NL","Breeding","Bos et al. (2006)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","CZ","Breeding","Beneš and Konvicka (2017)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","LU","Breeding","Mestdagh et al. (2018)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Spialia sertorius","red-lists-european-butterflies-checklist:taxon:d17a5a87d2e8f245ebe29b1cd9bc6d85","LI","Breeding",
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","AD","Breeding","Dantart & Jubany (2012)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","NL","Breeding","Bos et al. (2006)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","BG","Breeding","Hristova and Beshkov (2017)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","CH","Breeding","Wermeille et al. (2014)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","DE","Breeding","Reinhardt & Bolz (2011)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","EE","Breeding","Anu Tiitsaar (pers.comm.)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","FI","Breeding","Kaitila et al. (2010)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","FR","Breeding","UICN France (2012)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","HR","Breeding","Šašic et al. (2015a)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","IE","Breeding","Regan et al. (2010)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","IT","Breeding","Bonelli et al. (in press)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","LT","Breeding","Rašomavicius (2007)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","SE","Breeding","Ahrné et al. (2015)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Thecla betulae","red-lists-european-butterflies-checklist:taxon:d35fa06643fa92115021d889f4166b5a","SK","Breeding","Hernik Kalivoda (pers. comm.)"
