scientific_name,status,endemic,rlc,rlc_numeric,rlc_eur,rlc_eu27,country_code,country_name,part_of_eu,area
Polyommatus damon,P,,NRLA,,NT,NT,LV,Latvia,y,64589
Polyommatus damon,P,,NRLA,,NT,NT,ME,Montenegro,,13812
Polyommatus damon,P,,Unknown,1,NT,NT,MK,North Macedonia,,25713
Polyommatus damon,Ex,,RE,100,NT,NT,PL,Poland,y,312685
Polyommatus damon,Ex,,RE,100,NT,NT,RO,Romania,y,238392
Polyommatus damon,P,,EN,50,NT,NT,RS,Serbia,,88361
Polyommatus damon,P,,NRLA,,NT,NT,RU,Russia,,3972400
Polyommatus damon,Ex,,RE,100,NT,NT,SK,Slovakia,y,49036
Polyommatus damon,P,,CR,,NT,NT,UA,Ukraine,,603628
Polyommatus damone,P,,NRLA,,,,RU,Russia,,3972400
Polyommatus damone,P,,VU,,,,UA,Ukraine,,603628
Polyommatus daphnis,P,,Unknown,1,LC,LC,AL,Albania,,28748
Polyommatus daphnis,P,,VU,30,LC,LC,AT,Austria,y,83858
Polyommatus daphnis,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Polyommatus daphnis,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Polyommatus daphnis,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Polyommatus daphnis,P,,VU,30,LC,LC,CH,Switzerland,,41290
Polyommatus daphnis,P,,VU,30,LC,LC,CZ,Czech Republic,y,78866
Polyommatus daphnis,P,,VU,30,LC,LC,DE,Germany,y,357168
Polyommatus daphnis,P,,NE,,LC,LC,ES,Spain,y,498468
Polyommatus daphnis,P,,LC,1,LC,LC,FR,France,y,551394
Polyommatus daphnis,P,,LC,1,LC,LC,GR,Greece,y,131940
Polyommatus daphnis,P,,LC,1,LC,LC,HR,Croatia,y,56594
Polyommatus daphnis,P,,NT,20,LC,LC,HU,Hungary,y,93030
Polyommatus daphnis,P,,LC,1,LC,LC,IT,Italy,y,301318
Polyommatus daphnis,P,,DD,1,LC,LC,LT,Lithuania,y,65300
Polyommatus daphnis,P,,NRLA,,LC,LC,MD,Moldova,,33846
Polyommatus daphnis,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Polyommatus daphnis,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Polyommatus daphnis,P,,LC,1,LC,LC,PL,Poland,y,312685
Polyommatus daphnis,P,,NT,20,LC,LC,RO,Romania,y,238392
Polyommatus daphnis,P,,LC,1,LC,LC,RS,Serbia,,88361
Polyommatus daphnis,P,,NRLA,,LC,LC,RU,Russia,,3972400
Polyommatus daphnis,P,,VU,30,LC,LC,SI,Slovenia,y,20273
Polyommatus daphnis,P,,VU,30,LC,LC,SK,Slovakia,y,49036
Polyommatus daphnis,P,,NT,,LC,LC,UA,Ukraine,,603628
Polyommatus dolus,P,,LC,1,LC,LC,FR,France,y,551394
Polyommatus dolus,P,,NT,20,LC,LC,IT,Italy,y,301318
Polyommatus dorylas,P,,NT,20,NT,NT,AD,Andorra,,468
Polyommatus dorylas,P,,Unknown,1,NT,NT,AL,Albania,,28748
Polyommatus dorylas,P,,VU,30,NT,NT,AT,Austria,y,83858
Polyommatus dorylas,P,,NT,20,NT,NT,BA,Bosnia and Herzegovina,,51129
Polyommatus dorylas,Ex,,RE,100,NT,NT,BE,Belgium,y,30528
Polyommatus dorylas,P,,LC,1,NT,NT,BG,Bulgaria,y,110994
Polyommatus dorylas,P,,CR,80,NT,NT,BY,Belarus,,207600
Polyommatus dorylas,P,,NT,20,NT,NT,CH,Switzerland,,41290
Polyommatus dorylas,P,,CR,80,NT,NT,CZ,Czech Republic,y,78866
Polyommatus dorylas,P,,EN,50,NT,NT,DE,Germany,y,357168
Polyommatus dorylas,P,,NE,,NT,NT,ES,Spain,y,498468
Polyommatus dorylas,P,,NT,20,NT,NT,FR,France,y,551394
Polyommatus dorylas,P,,LC,1,NT,NT,GR,Greece,y,131940
Polyommatus dorylas,P,,LC,1,NT,NT,HR,Croatia,y,56594
Polyommatus dorylas,P,,NT,20,NT,NT,HU,Hungary,y,93030
Polyommatus dorylas,P,,LC,1,NT,NT,IT,Italy,y,301318
Polyommatus dorylas,P,,EN,,NT,NT,LT,Lithuania,y,65300
Polyommatus dorylas,P,,NRLA,,NT,NT,ME,Montenegro,,13812
Polyommatus dorylas,P,,Unknown,1,NT,NT,MK,North Macedonia,,25713
Polyommatus dorylas,P,,LC,1,NT,NT,PL,Poland,y,312685
Polyommatus dorylas,P,,NT,20,NT,NT,RO,Romania,y,238392
Polyommatus dorylas,P,,LC,1,NT,NT,RS,Serbia,,88361
Polyommatus dorylas,P,,NRLA,,NT,NT,RU,Russia,,3972400
Polyommatus dorylas,P,,NT,20,NT,NT,SE,Sweden,y,449964
Polyommatus dorylas,P,,LC,1,NT,NT,SI,Slovenia,y,20273
Polyommatus dorylas,P,,VU,30,NT,NT,SK,Slovakia,y,49036
Polyommatus dorylas,P,,EN,,NT,NT,UA,Ukraine,,603628
Polyommatus eros,P,,VU,30,NT,NT,AD,Andorra,,468
Polyommatus eros,P,,CR,80,NT,NT,AL,Albania,,28748
Polyommatus eros,P,,NT,20,NT,NT,AT,Austria,y,83858
Polyommatus eros,P,,NT,20,NT,NT,BA,Bosnia and Herzegovina,,51129
Polyommatus eros,P,,LC,1,NT,NT,BG,Bulgaria,y,110994
Polyommatus eros,P,,CR,80,NT,NT,BY,Belarus,,207600
Polyommatus eros,P,,LC,1,NT,NT,CH,Switzerland,,41290
Polyommatus eros,Ex,,RE,100,NT,NT,CZ,Czech Republic,y,78866
Polyommatus eros,P,,R,20,NT,NT,DE,Germany,y,357168
Polyommatus eros,P,,NE,,NT,NT,ES,Spain,y,498468
Polyommatus eros,P,,LC,1,NT,NT,FR,France,y,551394
Polyommatus eros,P,,LC,1,NT,NT,GR,Greece,y,131940
Polyommatus eros,P,,LC,1,NT,NT,HR,Croatia,y,56594
Polyommatus eros,P,,LC,1,NT,NT,IT,Italy,y,301318
Polyommatus eros,P,,NRLA,,NT,NT,LI,Liechtenstein,,160
Polyommatus eros,P,,NRLA,,NT,NT,ME,Montenegro,,13812
Polyommatus eros,P,,Unknown,1,NT,NT,MK,North Macedonia,,25713
Polyommatus eros,P,,CR,80,NT,NT,PL,Poland,y,312685
Polyommatus eros,P,,LC,1,NT,NT,RS,Serbia,,88361
Polyommatus eros,P,,NRLA,,NT,NT,RU,Russia,,3972400
Polyommatus eros,P,,DD,1,NT,NT,SK,Slovakia,y,49036
Polyommatus eros,P,,CR,,NT,NT,UA,Ukraine,,603628
Polyommatus escheri,P,,LC,1,LC,LC,AD,Andorra,,468
Polyommatus escheri,P,,Unknown,1,LC,LC,AL,Albania,,28748
Polyommatus escheri,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Polyommatus escheri,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Polyommatus escheri,P,,VU,30,LC,LC,CH,Switzerland,,41290
Polyommatus escheri,P,,NE,,LC,LC,ES,Spain,y,498468
Polyommatus escheri,P,,LC,1,LC,LC,FR,France,y,551394
Polyommatus escheri,P,,LC,1,LC,LC,GR,Greece,y,131940
Polyommatus escheri,P,,LC,1,LC,LC,HR,Croatia,y,56594
Polyommatus escheri,P,,LC,1,LC,LC,IT,Italy,y,301318
Polyommatus escheri,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Polyommatus escheri,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Polyommatus escheri,P,,VU,30,LC,LC,SI,Slovenia,y,20273
Polyommatus fabressei,P,ES,NE,,LC,LC,ES,Spain,y,498468
Polyommatus fulgens,P,ES,NE,,LC,LC,ES,Spain,y,498468
Polyommatus golgus,P,ES,EN,50,VU,VU,ES,Spain,y,498468
Polyommatus humedasae,P,IT,EN,50,EN,EN,IT,Italy,y,301318
Polyommatus icarus,P,,LC,1,LC,LC,AD,Andorra,,468
Polyommatus icarus,P,,Unknown,1,LC,LC,AL,Albania,,28748
Polyommatus icarus,P,,LC,1,LC,LC,AT,Austria,y,83858
Polyommatus icarus,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Polyommatus icarus,P,,LC,1,LC,LC,BE,Belgium,y,30528
Polyommatus icarus,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Polyommatus icarus,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Polyommatus icarus,P,,LC,1,LC,LC,CH,Switzerland,,41290
Polyommatus icarus,P,,NRLA,,LC,LC,CY,Cyprus,y,9251
Polyommatus icarus,P,,EN,50,LC,LC,CZ,Czech Republic,y,78866
Polyommatus icarus,P,,LC,1,LC,LC,DE,Germany,y,357168
Polyommatus icarus,P,,LC,1,LC,LC,DK,Denmark,y,44493
Polyommatus icarus,P,,LC,,LC,LC,EE,Estonia,y,45339
Polyommatus icarus,P,,NE,,LC,LC,ES,Spain,y,498468
Polyommatus icarus,P,,LC,1,LC,LC,FI,Finland,y,338145
Polyommatus icarus,P,,LC,1,LC,LC,FR,France,y,551394
Polyommatus icarus,P,,LC,1,LC,LC,GB,United Kingdom,y,244820
Polyommatus icarus,P,,LC,1,LC,LC,GR,Greece,y,131940
Polyommatus icarus,P,,LC,1,LC,LC,HR,Croatia,y,56594
Polyommatus icarus,P,,LC,1,LC,LC,HU,Hungary,y,93030
Polyommatus icarus,P,,LC,1,LC,LC,IE,Ireland,y,70273
Polyommatus icarus,P,,LC,1,LC,LC,IT,Italy,y,301318
Polyommatus icarus,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Polyommatus icarus,P,,LC,,LC,LC,LT,Lithuania,y,65300
Polyommatus icarus,P,,LC,1,LC,LC,LU,Luxembourg,y,2428
Polyommatus icarus,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Polyommatus icarus,P,,NRLA,,LC,LC,MD,Moldova,,33846
Polyommatus icarus,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Polyommatus icarus,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Polyommatus icarus,P,,LC,1,LC,LC,NL,Netherlands,y,41198
Polyommatus icarus,P,,LC,1,LC,LC,NO,Norway,,385178
Polyommatus icarus,P,,LC,1,LC,LC,PL,Poland,y,312685
Polyommatus icarus,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Polyommatus icarus,P,,LC,1,LC,LC,RO,Romania,y,238392
Polyommatus icarus,P,,LC,1,LC,LC,RS,Serbia,,88361
Polyommatus icarus,P,,NRLA,,LC,LC,RU,Russia,,3972400
Polyommatus icarus,P,,LC,1,LC,LC,SE,Sweden,y,449964
Polyommatus icarus,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Polyommatus icarus,P,,LC,1,LC,LC,SK,Slovakia,y,49036
Polyommatus icarus,P,,LC,,LC,LC,UA,Ukraine,,603628
Polyommatus iphigenia,P,,EN,50,,,GR,Greece,y,131940
Polyommatus nephohiptamenos,P,,EN,50,NT,NT,BG,Bulgaria,y,110994
Polyommatus nephohiptamenos,P,,VU,30,NT,NT,GR,Greece,y,131940
Polyommatus nivescens,P,ES,NE,,NT,NT,ES,Spain,y,498468
Polyommatus orphicus,P,,EN,50,VU,VU,BG,Bulgaria,y,110994
Polyommatus orphicus,P,,EN,50,VU,VU,GR,Greece,y,131940
Polyommatus orphicus,P,,Unknown,1,VU,VU,MK,North Macedonia,,25713
Polyommatus ripartii,P,,Unknown,1,LC,NT,AL,Albania,,28748
Polyommatus ripartii,P,,VU,30,LC,NT,BA,Bosnia and Herzegovina,,51129
Polyommatus ripartii,P,,LC,1,LC,NT,BG,Bulgaria,y,110994
Polyommatus ripartii,P,,NE,,LC,NT,ES,Spain,y,498468
Polyommatus ripartii,P,,LC,1,LC,NT,FR,France,y,551394
Polyommatus ripartii,P,,LC,1,LC,NT,GR,Greece,y,131940
Polyommatus ripartii,P,,LC,1,LC,NT,HR,Croatia,y,56594
Polyommatus ripartii,P,,NT,20,LC,NT,IT,Italy,y,301318
Polyommatus ripartii,P,,Unknown,1,LC,NT,MK,North Macedonia,,25713
Polyommatus ripartii,P,,CR,80,LC,NT,PL,Poland,y,312685
Polyommatus ripartii,P,,NT,20,LC,NT,RS,Serbia,,88361
Polyommatus ripartii,P,,NRLA,,LC,NT,RU,Russia,,3972400
Polyommatus ripartii,P,,NT,,LC,NT,UA,Ukraine,,603628
Polyommatus thersites,P,,NT,20,LC,LC,AD,Andorra,,468
Polyommatus thersites,P,,Unknown,1,LC,LC,AL,Albania,,28748
Polyommatus thersites,P,,VU,30,LC,LC,AT,Austria,y,83858
Polyommatus thersites,P,,NT,20,LC,LC,BA,Bosnia and Herzegovina,,51129
Polyommatus thersites,Ex,,RE,100,LC,LC,BE,Belgium,y,30528
Polyommatus thersites,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Polyommatus thersites,P,,VU,30,LC,LC,CH,Switzerland,,41290
Polyommatus thersites,P,,VU,30,LC,LC,CZ,Czech Republic,y,78866
Polyommatus thersites,P,,VU,30,LC,LC,DE,Germany,y,357168
Polyommatus thersites,P,,NE,,LC,LC,ES,Spain,y,498468
Polyommatus thersites,P,,LC,1,LC,LC,FR,France,y,551394
Polyommatus thersites,P,,LC,1,LC,LC,GR,Greece,y,131940
Polyommatus thersites,P,,NT,20,LC,LC,HR,Croatia,y,56594
Polyommatus thersites,P,,NT,20,LC,LC,HU,Hungary,y,93030
Polyommatus thersites,P,,LC,1,LC,LC,IT,Italy,y,301318
Polyommatus thersites,P,,NRLA,,LC,LC,MD,Moldova,,33846
Polyommatus thersites,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Polyommatus thersites,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Polyommatus thersites,P,,EN,50,LC,LC,PL,Poland,y,312685
Polyommatus thersites,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Polyommatus thersites,P,,NT,20,LC,LC,RO,Romania,y,238392
Polyommatus thersites,P,,LC,1,LC,LC,RS,Serbia,,88361
Polyommatus thersites,P,,NRLA,,LC,LC,RU,Russia,,3972400
Polyommatus thersites,P,,EN,50,LC,LC,SI,Slovenia,y,20273
Polyommatus thersites,P,,VU,30,LC,LC,SK,Slovakia,y,49036
Polyommatus thersites,P,,NT,,LC,LC,UA,Ukraine,,603628
Polyommatus timfristos,P,GR,Unknown,1,,,GR,Greece,y,131940
Polyommatus violetae,P,ES,NE,,VU,VU,ES,Spain,y,498468
Pontia callidice,P,,NT,20,LC,LC,AD,Andorra,,468
Pontia callidice,P,,NT,20,LC,LC,AT,Austria,y,83858
Pontia callidice,P,,NT,20,LC,LC,CH,Switzerland,,41290
Pontia callidice,P,,R,20,LC,LC,DE,Germany,y,357168
Pontia callidice,P,,NE,,LC,LC,ES,Spain,y,498468
Pontia callidice,P,,LC,1,LC,LC,FR,France,y,551394
Pontia callidice,P,,LC,1,LC,LC,IT,Italy,y,301318
Pontia callidice,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Pontia callidice,P,,NRLA,,LC,LC,RU,Russia,,3972400
Pontia chloridice,P,,NT,20,LC,LC,AL,Albania,,28748
Pontia chloridice,P,,VU,30,LC,LC,BG,Bulgaria,y,110994
Pontia chloridice,P,,NRLA,,LC,LC,CY,Cyprus,y,9251
Pontia chloridice,P,,EN,50,LC,LC,GR,Greece,y,131940
Pontia chloridice,P,,VU,30,LC,LC,MK,North Macedonia,,25713
Pontia chloridice,P,,NRLA,,LC,LC,RU,Russia,,3972400
Pontia daplidice,M,,LC,1,LC,LC,AD,Andorra,,468
Pontia daplidice,P,,NRLA,,LC,LC,CY,Cyprus,y,9251
Pontia daplidice,P,,NE,,LC,LC,ES,Spain,y,498468
Pontia daplidice,P,,LC,1,LC,LC,FR,France,y,551394
Pontia daplidice,P,,LC,1,LC,LC,IT,Italy,y,301318
Pontia daplidice,P,,NRLA,,LC,LC,MA_CA,Spain,y,
Pontia daplidice,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Pontia edusa,P,,Unknown,1,LC,LC,AL,Albania,,28748
Pontia edusa,P,,LC,1,LC,LC,AT,Austria,y,83858
Pontia edusa,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Pontia edusa,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Pontia edusa,P,,Unknown,1,LC,LC,BY,Belarus,,207600
Pontia edusa,P,,NT,20,LC,LC,CH,Switzerland,,41290
Pontia edusa,P,,NE,,LC,LC,CZ,Czech Republic,y,78866
Pontia edusa,P,,LC,1,LC,LC,DE,Germany,y,357168
Pontia edusa,M,,LC,1,LC,LC,DK,Denmark,y,44493
Pontia edusa,M,,LC,1,LC,LC,FI,Finland,y,338145
Pontia edusa,P,,LC,1,LC,LC,GR,Greece,y,131940
Pontia edusa,P,,LC,1,LC,LC,HR,Croatia,y,56594
Pontia edusa,P,,LC,1,LC,LC,HU,Hungary,y,93030
Pontia edusa,P,,LC,1,LC,LC,IT,Italy,y,301318
Pontia edusa,P,,LC,,LC,LC,LT,Lithuania,y,65300
Pontia edusa,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Pontia edusa,P,,NRLA,,LC,LC,MD,Moldova,,33846
Pontia edusa,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Pontia edusa,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Pontia edusa,M,,NRLA,,LC,LC,MT,Malta,y,316
Pontia edusa,P,,LC,1,LC,LC,PL,Poland,y,312685
Pontia edusa,P,,LC,1,LC,LC,RO,Romania,y,238392
Pontia edusa,P,,LC,1,LC,LC,RS,Serbia,,88361
Pontia edusa,P,,NRLA,,LC,LC,RU,Russia,,3972400
Pontia edusa,P,,VU,30,LC,LC,SE,Sweden,y,449964
Pontia edusa,P,,LC,1,LC,LC,SI,Slovenia,y,20273
Pontia edusa,P,,LC,1,LC,LC,SK,Slovakia,y,49036
Pontia edusa,P,,LC,,LC,LC,UA,Ukraine,,603628
Praephilotes anthracias,P,,NRLA,,,,RU,Russia,,3972400
Proterebia phegea,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Proterebia phegea,P,,NT,20,LC,LC,GR,Greece,y,131940
Proterebia phegea,P,,NT,20,LC,LC,HR,Croatia,y,56594
Proterebia phegea,P,,NRLA,,LC,LC,RU,Russia,,3972400
Proterebia phegea,P,,VU,,LC,LC,UA,Ukraine,,603628
Pseudochazara amalthea,P,,Unknown,1,,,AL,Albania,,28748
Pseudochazara amalthea,P,,EN,50,,,BA,Bosnia and Herzegovina,,51129
Pseudochazara amalthea,P,,Unknown,1,,,BG,Bulgaria,y,110994
Pseudochazara amalthea,P,,LC,1,,,GR,Greece,y,131940
Pseudochazara amalthea,P,,LC,1,,,HR,Croatia,y,56594
Pseudochazara amalthea,P,,Unknown,1,,,MK,North Macedonia,,25713
Pseudochazara amymone,P,,Unknown,1,VU,VU,AL,Albania,,28748
Pseudochazara amymone,P,,EN,50,VU,VU,GR,Greece,y,131940
Pseudochazara anthelea,P,,NRLA,,LC,LC,CY,Cyprus,y,9251
Pseudochazara anthelea,P,,LC,1,LC,LC,GR,Greece,y,131940
Pseudochazara cingovskii,P,MK,VU,30,CR,,MK,North Macedonia,,25713
Pseudochazara euxina,P,UA,VU,,EN,,UA,Ukraine,,603628
Pseudochazara geyeri,P,,VU,30,LC,LC,AL,Albania,,28748
Pseudochazara geyeri,P,,EN,50,LC,LC,GR,Greece,y,131940
Pseudochazara geyeri,P,,NT,20,LC,LC,MK,North Macedonia,,25713
Pseudochazara graeca,P,,LC,1,LC,LC,GR,Greece,y,131940
Pseudochazara mercurius,P,,NRLA,,LC,LC,RU,Russia,,3972400
Pseudochazara orestes,P,,CR,80,VU,VU,BG,Bulgaria,y,110994
Pseudochazara orestes,P,,EN,50,VU,VU,GR,Greece,y,131940
Pseudochazara tisiphone,P,,Unknown,1,LC,LC,AL,Albania,,28748
Pseudochazara tisiphone,P,,VU,30,LC,LC,GR,Greece,y,131940
Pseudochazara williamsi,P,,NT,20,,,ES,Spain,y,498468
Pseudophilotes abencerragus,P,,NE,,LC,LC,ES,Spain,y,498468
Pseudophilotes abencerragus,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Pseudophilotes barbagiae,P,IT_Sardinia,DD,1,LC,LC,IT,Italy,y,301318
Pseudophilotes baton,P,,VU,30,LC,LC,AD,Andorra,,468
Pseudophilotes baton,P,,CR,80,LC,LC,AT,Austria,y,83858
Pseudophilotes baton,Ex,,RE,100,LC,LC,BE,Belgium,y,30528
Pseudophilotes baton,P,,VU,30,LC,LC,CH,Switzerland,,41290
Pseudophilotes baton,P,,CR,80,LC,LC,CZ,Czech Republic,y,78866
Pseudophilotes baton,P,,EN,50,LC,LC,DE,Germany,y,357168
Pseudophilotes baton,P,,NE,,LC,LC,ES,Spain,y,498468
Pseudophilotes baton,P,,LC,1,LC,LC,FR,France,y,551394
Pseudophilotes baton,P,,LC,1,LC,LC,IT,Italy,y,301318
Pseudophilotes baton,Ex,,RE,100,LC,LC,PL,Poland,y,312685
Pseudophilotes baton,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Pseudophilotes bavius,P,,CR,80,LC,LC,BG,Bulgaria,y,110994
Pseudophilotes bavius,P,,NT,20,LC,LC,GR,Greece,y,131940
Pseudophilotes bavius,P,,VU,30,LC,LC,MK,North Macedonia,,25713
Pseudophilotes bavius,P,,EN,50,LC,LC,RO,Romania,y,238392
Pseudophilotes bavius,P,,DD,1,LC,LC,RS,Serbia,,88361
Pseudophilotes bavius,P,,NRLA,,LC,LC,RU,Russia,,3972400
Pseudophilotes bavius,P,,VU,,LC,LC,UA,Ukraine,,603628
Pseudophilotes panoptes,P,,NE,,NT,NT,ES,Spain,y,498468
Pseudophilotes panoptes,P,,NRLA,,NT,NT,PT,Portugal,y,91568
Pseudophilotes vicrama,P,,VU,30,NT,NT,AL,Albania,,28748
Pseudophilotes vicrama,P,,EN,50,NT,NT,AT,Austria,y,83858
Pseudophilotes vicrama,P,,NT,20,NT,NT,BA,Bosnia and Herzegovina,,51129
Pseudophilotes vicrama,P,,LC,1,NT,NT,BG,Bulgaria,y,110994
Pseudophilotes vicrama,P,,LC,1,NT,NT,BY,Belarus,,207600
Pseudophilotes vicrama,P,,NRLA,,NT,NT,CY,Cyprus,y,9251
Pseudophilotes vicrama,P,,CR,80,NT,NT,CZ,Czech Republic,y,78866
Pseudophilotes vicrama,P,,CR,80,NT,NT,DE,Germany,y,357168
Pseudophilotes vicrama,P,,VU,,NT,NT,EE,Estonia,y,45339
Pseudophilotes vicrama,P,,CR,80,NT,NT,FI,Finland,y,338145
Pseudophilotes vicrama,P,,LC,1,NT,NT,GR,Greece,y,131940
Pseudophilotes vicrama,P,,NT,20,NT,NT,HR,Croatia,y,56594
Pseudophilotes vicrama,P,,NT,20,NT,NT,HU,Hungary,y,93030
Pseudophilotes vicrama,P,,LC,1,NT,NT,IT,Italy,y,301318
Pseudophilotes vicrama,P,,LC,,NT,NT,LT,Lithuania,y,65300
Pseudophilotes vicrama,P,,NRLA,,NT,NT,LV,Latvia,y,64589
Pseudophilotes vicrama,P,,NRLA,,NT,NT,MD,Moldova,,33846
Pseudophilotes vicrama,P,,NRLA,,NT,NT,ME,Montenegro,,13812
Pseudophilotes vicrama,P,,Unknown,1,NT,NT,MK,North Macedonia,,25713
Pseudophilotes vicrama,P,,EN,50,NT,NT,PL,Poland,y,312685
Pseudophilotes vicrama,P,,NT,20,NT,NT,RO,Romania,y,238392
Pseudophilotes vicrama,P,,LC,1,NT,NT,RS,Serbia,,88361
Pseudophilotes vicrama,P,,NRLA,,NT,NT,RU,Russia,,3972400
Pseudophilotes vicrama,P,,VU,30,NT,NT,SI,Slovenia,y,20273
Pseudophilotes vicrama,P,,EN,50,NT,NT,SK,Slovakia,y,49036
Pseudophilotes vicrama,P,,NT,,NT,NT,UA,Ukraine,,603628
Pyrgus alveus,P,,LC,1,LC,LC,AD,Andorra,,468
Pyrgus alveus,P,,Unknown,1,LC,LC,AL,Albania,,28748
Pyrgus alveus,P,,VU,30,LC,LC,AT,Austria,y,83858
Pyrgus alveus,P,,LC,1,LC,LC,BA,Bosnia and Herzegovina,,51129
Pyrgus alveus,P,,LC,1,LC,LC,BG,Bulgaria,y,110994
Pyrgus alveus,P,,LC,1,LC,LC,BY,Belarus,,207600
Pyrgus alveus,P,,LC,1,LC,LC,CH,Switzerland,,41290
Pyrgus alveus,P,,CR,80,LC,LC,CZ,Czech Republic,y,78866
Pyrgus alveus,P,,EN,50,LC,LC,DE,Germany,y,357168
Pyrgus alveus,P,,LC,,LC,LC,EE,Estonia,y,45339
Pyrgus alveus,P,,NE,,LC,LC,ES,Spain,y,498468
Pyrgus alveus,P,,NT,20,LC,LC,FI,Finland,y,338145
Pyrgus alveus,P,,LC,1,LC,LC,FR,France,y,551394
Pyrgus alveus,P,,LC,1,LC,LC,GR,Greece,y,131940
Pyrgus alveus,P,,LC,1,LC,LC,HR,Croatia,y,56594
Pyrgus alveus,P,,VU,30,LC,LC,HU,Hungary,y,93030
Pyrgus alveus,P,,LC,1,LC,LC,IT,Italy,y,301318
Pyrgus alveus,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Pyrgus alveus,P,,LC,,LC,LC,LT,Lithuania,y,65300
Pyrgus alveus,P,,NRLA,,LC,LC,LV,Latvia,y,64589
Pyrgus alveus,P,,NRLA,,LC,LC,MD,Moldova,,33846
Pyrgus alveus,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Pyrgus alveus,P,,Unknown,1,LC,LC,MK,North Macedonia,,25713
Pyrgus alveus,P,,EN,50,LC,LC,NO,Norway,,385178
Pyrgus alveus,P,,LC,1,LC,LC,PL,Poland,y,312685
Pyrgus alveus,P,,NRLA,,LC,LC,PT,Portugal,y,91568
Pyrgus alveus,P,,NT,20,LC,LC,RO,Romania,y,238392
Pyrgus alveus,P,,LC,1,LC,LC,RS,Serbia,,88361
Pyrgus alveus,P,,NRLA,,LC,LC,RU,Russia,,3972400
Pyrgus alveus,P,,VU,30,LC,LC,SE,Sweden,y,449964
Pyrgus alveus,P,,VU,30,LC,LC,SI,Slovenia,y,20273
Pyrgus alveus,P,,VU,30,LC,LC,SK,Slovakia,y,49036
Pyrgus alveus,P,,NT,,LC,LC,UA,Ukraine,,603628
Pyrgus andromedae,P,,EN,50,LC,LC,AD,Andorra,,468
Pyrgus andromedae,P,,Unknown,1,LC,LC,AL,Albania,,28748
Pyrgus andromedae,P,,LC,1,LC,LC,AT,Austria,y,83858
Pyrgus andromedae,P,,VU,30,LC,LC,BA,Bosnia and Herzegovina,,51129
Pyrgus andromedae,P,,EN,50,LC,LC,BG,Bulgaria,y,110994
Pyrgus andromedae,P,,LC,1,LC,LC,CH,Switzerland,,41290
Pyrgus andromedae,P,,R,20,LC,LC,DE,Germany,y,357168
Pyrgus andromedae,P,,NE,,LC,LC,ES,Spain,y,498468
Pyrgus andromedae,P,,NT,20,LC,LC,FI,Finland,y,338145
Pyrgus andromedae,P,,LC,1,LC,LC,FR,France,y,551394
Pyrgus andromedae,P,,LC,1,LC,LC,IT,Italy,y,301318
Pyrgus andromedae,P,,NRLA,,LC,LC,LI,Liechtenstein,,160
Pyrgus andromedae,P,,NRLA,,LC,LC,ME,Montenegro,,13812
Pyrgus andromedae,P,,NT,20,LC,LC,MK,North Macedonia,,25713
Pyrgus andromedae,P,,LC,1,LC,LC,NO,Norway,,385178
Pyrgus andromedae,P,,DD,1,LC,LC,RO,Romania,y,238392
Pyrgus andromedae,P,,EN,50,LC,LC,RS,Serbia,,88361
Pyrgus andromedae,P,,NRLA,,LC,LC,RU,Russia,,3972400
Pyrgus andromedae,P,,LC,1,LC,LC,SE,Sweden,y,449964
Pyrgus andromedae,P,,LC,1,LC,LC,SI,Slovenia,y,20273
