"usageKey","scientificName","rank","matchType","kingdom","phylum","class","order","family","genus","confidence","synonym","status","SpeciesnameEurope","Family","Subfamily","PhylogeneticOrder","AuthorYear","Genus","Species","EnglishName","RedListCategoryEurope","RedListCategoryEU","HabitatsDirective","SPECstatus","EuropeanEndemic","EUEndemic","Endemic","EdgeOfRange","Comments"
8073674,"Thymelicus acteon (Rottemburg, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Thymelicus",98,FALSE,"ACCEPTED","Thymelicus acteon","Hesperiidae","Hesperiinae",26,"(Rottemburg, 1775)","Thymelicus","acteon","Lulworth Skipper","NT","NT",,"SPEC2",,,,,
1944071,"Thymelicus christi Rebel, 1894","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Thymelicus",98,FALSE,"ACCEPTED","Thymelicus christi","Hesperiidae","Hesperiinae",25,"Rebel, 1894","Thymelicus","christi","Canarian Skipper","LC","LC",,,"EuropeanEndemic","EUEndemic","Canary Islands",,
1944072,"Thymelicus hyrax (Lederer, 1861)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Thymelicus",98,FALSE,"ACCEPTED","Thymelicus hyrax","Hesperiidae","Hesperiinae",27,"(Lederer, 1861)","Thymelicus","hyrax","Levantine Skipper","LC","LC",,,,,,,
8133678,"Thymelicus lineola (Ochsenheimer, 1808)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Thymelicus",98,FALSE,"ACCEPTED","Thymelicus lineola","Hesperiidae","Hesperiinae",29,"(Ochsenheimer, 1808)","Thymelicus","lineola","Essex Skipper","LC","LC",,,,,,,
8273661,"Thymelicus sylvestris (Poda, 1761)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Thymelicus",98,FALSE,"ACCEPTED","Thymelicus sylvestris","Hesperiidae","Hesperiinae",28,"(Poda, 1761)","Thymelicus","sylvestris","Small Skipper","LC","LC",,,,,,,
1926385,"Tomares ballus (Fabricius, 1787)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Tomares",98,FALSE,"ACCEPTED","Tomares ballus","Lycaenidae","Theclinae",138,"(Fabricius, 1787)","Tomares","ballus","Provence Hairstreak","LC","LC",,,,,,,
4535187,"Tomares callimachus (Eversmann, 1848)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Tomares",98,FALSE,"ACCEPTED","Tomares callimachus","Lycaenidae","Theclinae",140,"(Eversmann, 1848)","Tomares","callimachus","Caucasian Vernal Copper","LC","NE",,"SPEC3",,,,"EoR",
4535185,"Tomares nogelii (Herrich-Schaffer, 1851)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Tomares",98,FALSE,"ACCEPTED","Tomares nogelii","Lycaenidae","Theclinae",139,"(Herrich-Schäffer, 1851)","Tomares","nogelii","Nogel's Hairstreak","VU","RE",,"SPEC1",,,,"EoR",
1931561,"Tongeia fischeri (Eversmann, 1843)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Tongeia",98,FALSE,"ACCEPTED","Tongeia fischeri","Lycaenidae","Polyommatinae",183,"(Eversmann, 1843)","Tongeia","fischeri","suggestion:","NtA","NtA",,,,,,"EoR",
4535160,"Turanana taygetica (Rebel, 1902)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Turanana",98,FALSE,"ACCEPTED","Turanana taygetica","Lycaenidae","Polyommatinae",166,"(Rebel, 1902)","Turanana","taygetica","Odd-spot Blue","EN","EN",,"SPEC1",,,,"EoR",
1898286,"Vanessa atalanta (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa",98,FALSE,"ACCEPTED","Vanessa atalanta","Nymphalidae","Nymphalinae",295,"(Linnaeus, 1758)","Vanessa","atalanta","Red Admiral","LC","LC",,,,,,,
4299368,"Vanessa cardui (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa",98,FALSE,"ACCEPTED","Vanessa cardui","Nymphalidae","Nymphalinae",293,"(Linnaeus, 1758)","Vanessa","cardui","Painted Lady","LC","LC",,,,,,,
4299370,"Vanessa virginiensis (Drury, 1773)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa",98,FALSE,"ACCEPTED","Vanessa virginiensis","Nymphalidae","Nymphalinae",292,"(Drury, 1773)","Vanessa","virginiensis","American Painted Lady","NtA","NtA",,,,,,"EoR",
1898290,"Vanessa vulcania (Godart, 1819)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa",98,FALSE,"ACCEPTED","Vanessa vulcania","Nymphalidae","Nymphalinae",294,"Godart, 1819","Vanessa","vulcania","Canary Red Admiral","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
4535754,"Ypthima asterope (Klug, 1832)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Ypthima",98,FALSE,"ACCEPTED","Ypthima asterope","Nymphalidae","Satyrinae",424,"(Klug, 1832)","Ypthima","asterope","African Ringlet","NtA","NtA",,,,,,"EoR",
1919966,"Zegris eupheme (Esper, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Zegris",98,FALSE,"ACCEPTED","Zegris eupheme","Pieridae","Pierinae",115,"(Esper, 1804)","Zegris","eupheme","Sooty Orange-tip","NT","NT",,"SPEC2",,,,,
1919963,"Zegris pyrothoe (Eversmann, 1832)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Zegris",98,FALSE,"ACCEPTED","Zegris pyrothoe","Pieridae","Pierinae",114,"(Eversmann, 1832)","Zegris","pyrothoe","Eversmann's Sooty Orange-tip","NtA","NtA",,,,,,"EoR",
5141261,"Zerynthia Ochsenheimer, 1816","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Zerynthia",92,FALSE,"ACCEPTED","Zerynthia cassandra","Papilionidae","Parnassiinae",15,"(Geyer, [1828])","Zerynthia","cassandra","Italian Festoon",,,,,"EuropeanEndemic","EUEndemic","Italy",,
5141309,"Zerynthia caucasica (Lederer, 1864)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Zerynthia",98,FALSE,"ACCEPTED","Zerynthia caucasica","Papilionidae","Parnassiinae",12,"(Lederer, 1864)","Zerynthia","caucasica","Caucasian Festoon","NtA","NtA",,,,,,"EoR",
5141291,"Zerynthia cerisy (Godart, 1824)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Zerynthia",98,FALSE,"ACCEPTED","Zerynthia cerisy","Papilionidae","Parnassiinae",10,"(Godart, 1824)","Zerynthia","cerisy","Eastern Festoon","NT","NT",,"SPEC2",,,,,
5141288,"Zerynthia cretica (Rebel, 1904)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Zerynthia",98,FALSE,"ACCEPTED","Zerynthia cretica","Papilionidae","Parnassiinae",11,"(Rebel, 1904)","Zerynthia","cretica","Cretan Festoon","LC","LC",,,"EuropeanEndemic","EUEndemic","Greece - Crete",,
5141262,"Zerynthia polyxena (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Zerynthia",98,FALSE,"ACCEPTED","Zerynthia polyxena","Papilionidae","Parnassiinae",14,"([Denis & Schiffermüller], 1775)","Zerynthia","polyxena","Southern Festoon","LC","LC","IV",,,,,,
5141297,"Zerynthia rumina (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Zerynthia",98,FALSE,"ACCEPTED","Zerynthia rumina","Papilionidae","Parnassiinae",13,"(Linnaeus, 1758)","Zerynthia","rumina","Spanish Festoon","LC","LC",,,,,,,
1933647,"Zizeeria karsandra (Moore, 1865)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Zizeeria",98,FALSE,"ACCEPTED","Zizeeria karsandra","Lycaenidae","Polyommatinae",181,"(Moore, 1865)","Zizeeria","karsandra","Dark Grass Blue","NtA","NtA",,,,,,"EoR",
1933649,"Zizeeria knysna (Trimen, 1862)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Zizeeria",98,FALSE,"ACCEPTED","Zizeeria knysna","Lycaenidae","Polyommatinae",180,"(Trimen, 1862)","Zizeeria","knysna","African Grass Blue","NtA","NtA",,,,,,"EoR",
